"lat","lng","count"
"-73.958479","40.800486","2"
"-73.975591","40.75786","2"
"40.737222","-73.981845","2"
"-74.012082","40.720186","6"
"40.762607","-73.999689","2"
"40.747504","-74.007696","2"
"40.771238","-73.994637","2"
"40.76416","-73.987524","2"
"-73.986693","40.781852","2"
"-74.012787","40.71713","6"
"40.74394","-74.008272","6"
"-73.985322","40.758686","2"
"-74.011524","40.72298","6"
"40.735204","-73.991395","12"
"40.800521","-73.955389","2"
"-73.979518","40.739784","2"
"40.753889","-74.006924","2"
"-73.974485","40.74667","2"
"40.80064","-73.957873","2"
"-73.973571","40.779478","6"
"-73.993722","40.767105","2"
"40.75435","-74.00665","2"
"-73.977432","40.753717","2"
"-74.008959","40.741229","6"
"-73.995114","40.769249","2"
"-73.974534","40.746602","2"
"40.764631","-73.996005","2"
"40.730079","-73.993262","2"
"40.77194","-73.994439","2"
"-73.978565","40.756654","12"
"40.763355","-73.984741","2"
"-73.989053","40.730724","2"
"-73.99133","40.766928","2"
"40.725018","-73.995285","2"
"-73.97737","40.774281","2"
"40.758751","-73.985322","2"
"-73.994758","40.727822","6"
"40.754349","-73.977432","2"
"40.749157","-73.973144","2"
"40.753777","-74.006993","2"
"-73.99444","40.75085","2"
"40.732446","-73.99146","6"
"-73.986595","40.781988","2"
"-73.977271","40.742884","2"
"40.753674","-74.007035","2"
"40.763378","-73.996925","2"
"-73.991114","40.733214","6"
"40.800379","-73.957972","2"
"-74.005777","40.717677","2"
"-73.989033","40.741319","2"
"40.740091","-74.009285","6"
"40.73788","-73.980994","6"
"40.726527","-73.996716","2"
"40.735081","-73.990752","12"
"-73.96867","40.767345","2"
"-73.989596","40.74155","2"
"-74.013834","40.713526","2"
"-73.954787","40.799989","2"
"40.800639","-73.958508","2"
"-73.991633","40.754707","2"
"-73.980909","40.73788","12"
"-74.009808","40.739421","6"
"-74.008401","40.743843","6"
"40.753478","-73.992079","2"
"-73.990453","40.734959","2"
"40.718906","-74.012346","6"
"-73.979238","40.747068","2"
"40.756498","-73.97282","2"
"40.72231","-74.011636","6"
"40.758486","-73.974683","2"
"-73.995217","40.765073","2"
"40.743169","-74.008401","6"
"40.76275","-73.997384","2"
"40.763584","-73.981897","2"
"40.725839","-74.010821","6"
"-74.008246","40.744695","6"
"40.713324","-74.013834","2"
"40.780975","-73.987813","2"
"-73.989717","40.741601","2"
"-73.999188","40.734134","2"
"40.722216","-74.011653","6"
"40.723624","-74.011275","6"
"-73.952931","40.802492","2"
"-73.990404","40.734989","2"
"-73.980418","40.73855","2"
"40.800805","-73.958382","2"
"40.752858","-73.992525","2"
"-73.977478","40.758158","2"
"40.742901","-73.989717","2"
"40.711534","-74.014345","2"
"-73.974044","40.747296","2"
"-74.010083","40.733945","6"
"-73.99505","40.734034","2"
"40.800521","-73.95786","2"
"40.754012","-74.006847","2"
"40.754596","-73.97419","2"
"-73.995446","40.739272","4"
"40.71566","-74.012915","2"
"40.802962","-73.952456","2"
"40.770005","-73.994438","2"
"-73.994251","40.77194","2"
"40.735188","-73.990209","2"
"-73.95834","40.800373","6"
"-73.994233","40.771478","2"
"-73.968215","40.767967","2"
"40.731287","-74.010332","6"
"-73.985476","40.758751","2"
"-73.979967","40.739168","2"
"40.763598","-73.970954","6"
"-73.958448","40.800733","2"
"-73.958503","40.800639","2"
"-73.998495","40.764239","6"
"-74.013113","40.71566","2"
"40.758158","-73.977655","2"
"-73.973276","40.755243","2"
"40.770978","-73.99468","2"
"40.741471","-73.985879","2"
"-73.991177","40.75533","4"
"-73.967575","40.79787","2"
"-73.969132","40.760929","2"
"-73.988019","40.780363","2"
"40.764004","-73.996457","2"
"-73.974532","40.778168","6"
"-73.981278","40.756977","2"
"-73.957873","40.80067","2"
"-74.008255","40.750033","2"
"40.766548","-73.99133","2"
"40.742195","-74.008688","6"
"40.773656","-73.97737","2"
"-73.975461","40.776899","6"
"40.780617","-73.988019","2"
"-73.987152","40.781319","2"
"40.778168","-73.974067","6"
"-73.989005","40.741307","2"
"40.737361","-73.993618","6"
"-73.973207","40.795253","2"
"-74.009971","40.735395","6"
"-73.96004","40.798047","2"
"-73.981845","40.736601","2"
"-73.998287","40.74047","2"
"40.738023","-74.009894","6"
"40.724339","-74.011064","6"
"40.732416","-74.010212","6"
"-73.966655","40.799129","2"
"40.734989","-73.990453","2"
"-73.973766","40.760364","2"
"-73.953371","40.80187","2"
"40.750033","-74.008288","2"
"-73.970497","40.764842","6"
"-73.959984","40.8013","2"
"-73.971557","40.760251","2"
"-74.008795","40.741866","6"
"-73.958223","40.800344","2"
"-74.00998","40.73522","6"
"40.73602","-73.982695","2"
"40.733145","-74.010109","6"
"-73.952618","40.802962","2"
"-73.976289","40.759787","2"
"40.80067","-73.957888","2"
"40.800581","-73.957857","2"
"40.769353","-73.994671","6"
"-73.994795","40.769353","6"
"-73.975102","40.752741","2"
"-73.969172","40.766657","6"
"40.731166","-73.9924","2"
"40.746795","-74.007849","2"
"40.800617","-73.953829","2"
"-73.984529","40.742708","2"
"-73.995074","40.769307","2"
"-73.959636","40.801152","2"
"40.8004","-73.957937","2"
"40.759787","-73.987252","2"
"40.76549","-73.997155","6"
"-73.974648","40.753367","2"
"40.759787","-73.976744","2"
"40.799405","-73.954787","2"
"-73.994903","40.769626","2"
"40.717709","-74.01238","6"
"40.73776","-73.981392","2"
"-73.975958","40.776217","2"
"-74.007731","40.747504","2"
"40.800487","-73.957868","2"
"-74.012915","40.716395","2"
"-74.00765","40.748184","2"
"-74.009894","40.738517","6"
"40.73855","-73.980909","2"
"40.801242","-73.953371","2"
"-73.995874","40.738686","2"
"-73.972013","40.759626","2"
"-73.977201","40.758538","2"
"40.735081","-73.991692","2"
"40.769229","-73.994795","6"
"-73.976966","40.755971","2"
"-73.987524","40.765329","2"
"40.758999","-73.972013","2"
"40.800611","-73.957863","2"
"-73.978116","40.757284","6"
"-73.978601","40.762396","2"
"-73.975311","40.796138","2"
"-73.995812","40.725274","2"
"-73.999139","40.763439","2"
"40.766719","-73.969083","2"
"40.715198","-74.013113","2"
"40.737637","-74.009817","6"
"40.740853","-73.986359","2"
"-73.957908","40.800724","2"
"-73.977827","40.773656","2"
"40.728412","-73.994758","2"
"-73.968472","40.796641","2"
"40.798501","-73.966655","2"
"40.710455","-74.014486","2"
"40.765863","-73.995096","2"
"-74.007079","40.753674","2"
"40.799129","-73.966197","2"
"-74.01016","40.733145","6"
"40.741056","-73.998287","2"
"-73.968624","40.767407","2"
"-73.961057","40.80179","2"
"-73.958459","40.800458","2"
"-74.009811","40.737637","6"
"40.736","-73.991692","6"
"40.758686","-73.985211","2"
"-73.975881","40.744779","2"
"40.735313","-73.994585","2"
"40.720957","-74.01178","6"
"-73.957959","40.80077","2"
"-74.007293","40.753089","2"
"40.742884","-73.977726","2"
"40.764905","-73.970084","6"
"40.716395","-74.012787","2"
"-73.982826","40.763355","2"
"-73.990405","40.77727","2"
"40.76774","-73.993722","2"
"-73.970042","40.765466","6"
"40.76422","-73.970497","6"
"-73.97419","40.753994","2"
"40.720186","-74.012055","6"
"-73.995809","40.767912","6"
"-74.010485","40.729731","6"
"-73.996685","40.766714","12"
"-74.009808","40.737554","6"
"40.735291","-74.009971","6"
"40.767967","-73.994908","6"
"-73.983535","40.726053","2"
"40.747068","-73.979724","2"
"-73.957868","40.800521","12"
"40.741635","-73.978184","2"
"40.761505","-73.998329","2"
"-74.008873","40.741541","6"
"40.800608","-73.958509","2"
"40.761615","-73.97236","2"
"-73.973752","40.754596","2"
"-73.959124","40.799304","2"
"40.756032","-73.979483","6"
"40.744107","-73.976808","2"
"40.754782","-73.980395","2"
"40.769307","-73.995114","2"
"-74.010821","40.726153","6"
"40.766657","-73.996685","6"
"40.736392","-73.989455","2"
"40.763618","-73.998779","6"
"40.740196","-73.984756","2"
"40.72417","-74.011267","6"
"-73.990425","40.766548","2"
"40.767407","-73.968256","2"
"40.724274","-74.01125","6"
"40.740338","-74.009207","6"
"40.738826","-73.980909","2"
"-74.00907","40.740819","6"
"-74.009551","40.739915","6"
"-73.957863","40.80064","2"
"-74.011919","40.720957","6"
"40.78306","-73.986337","2"
"-73.987984","40.740884","2"
"-73.966197","40.799757","2"
"-73.987585","40.765354","6"
"40.738552","-73.99684","6"
"-73.980888","40.753481","2"
"-73.996457","40.763378","2"
"-73.958054","40.800362","2"
"-73.957888","40.800697","2"
"-73.995914","40.732847","6"
"-73.969408","40.795358","2"
"-73.995847","40.726527","2"
"-73.987252","40.759501","2"
"-73.981392","40.737222","2"
"40.741504","-73.989217","2"
"-73.973309","40.760989","2"
"-74.006847","40.75413","2"
"40.800724","-73.957931","2"
"-73.977726","40.742276","2"
"40.76104","-73.975831","2"
"-73.993618","40.736","20"
"-73.987928","40.759787","2"
"40.77077","-73.994783","2"
"40.767105","-73.994173","2"
"-73.991395","40.735081","30"
"-73.997155","40.766101","6"
"40.731376","-74.010272","6"
"-74.009207","40.7405","6"
"40.761957","-74.000925","2"
"40.739297","-74.009808","6"
"-73.998779","40.763842","6"
"-74.009971","40.735291","6"
"40.740196","-73.986849","2"
"40.763153","-73.999285","2"
"40.722863","-74.011524","6"
"40.763309","-73.999139","2"
"-74.0098","40.737463","6"
"40.739141","-74.009851","6"
"-73.994799","40.769976","6"
"40.740884","-73.986359","2"
"40.753994","-73.974648","2"
"40.800455","-73.957885","2"
"40.734868","-73.990752","2"
"-73.995545","40.764631","2"
"-73.99146","40.731738","12"
"-73.994709","40.745383","2"
"-73.958207","40.800836","2"
"40.766928","-73.991578","2"
"-73.994783","40.770086","2"
"40.732007","-74.010246","6"
"-73.997434","40.741642","2"
"-74.010212","40.732572","6"
"40.769626","-73.995074","2"
"-73.958375","40.80039","2"
"-73.97236","40.762289","2"
"-73.96803","40.797247","2"
"40.725168","-74.010927","6"
"40.796641","-73.96803","2"
"-73.994649","40.765863","6"
"40.781319","-73.987476","2"
"40.765466","-73.969627","6"
"-73.972692","40.749157","2"
"40.75911","-73.974224","2"
"40.75413","-74.006701","2"
"40.755354","-73.976516","2"
"40.739421","-74.009748","6"
"40.709833","-74.014632","2"
"-73.99623","40.767346","6"
"-73.999019","40.734149","2"
"40.733945","-74.010061","6"
"40.759739","-73.973766","2"
"40.765409","-73.970042","6"
"-74.008178","40.750755","2"
"-73.957972","40.8004","2"
"-73.970992","40.758375","2"
"-73.972851","40.761615","2"
"-73.996728","40.766657","6"
"-73.969127","40.766719","6"
"-73.986337","40.782352","2"
"-73.996005","40.764004","2"
"40.738317","-73.988152","2"
"-73.994585","40.734672","2"
"40.749806","-74.008238","2"
"-73.958303","40.80036","2"
"40.735431","-73.983122","2"
"-73.952456","40.803187","2"
"-73.999185","40.739243","2"
"-73.998713","40.739881","6"
"-73.957937","40.800426","2"
"-73.987476","40.780975","2"
"-73.958264","40.80035","2"
"-73.992841","40.730079","2"
"-73.976371","40.744107","2"
"-73.989486","40.741504","2"
"40.746869","-74.007731","2"
"40.765354","-73.990425","2"
"40.769561","-73.994574","6"
"40.766151","-73.969172","6"
"-73.974296","40.756496","2"
"-74.013895","40.713324","2"
"40.738985","-74.009885","6"
"-73.975135","40.758486","2"
"40.773467","-73.993547","2"
"40.745734","-73.980655","2"
"40.712926","-74.013895","2"
"40.751581","-74.007817","2"
"-73.976808","40.743529","2"
"-73.988626","40.73131","2"
"40.741026","-73.979077","2"
"40.765329","-73.987585","2"
"40.753367","-73.975102","2"
"40.756032","-73.977417","6"
"-74.008117","40.749598","2"
"40.776899","-73.974997","6"
"-73.995489","40.733437","6"
"-73.996716","40.725502","6"
"-74.009817","40.737821","6"
"40.772908","-73.994059","2"
"-73.973591","40.74792","2"
"-73.989158","40.736392","2"
"40.763055","-73.999457","2"
"-73.969627","40.766034","6"
"40.800433","-73.958407","2"
"-73.999853","40.721792","2"
"40.738517","-74.009913","6"
"40.742352","-74.008555","6"
"40.760364","-73.973309","2"
"-73.971859","40.762978","2"
"-73.979724","40.746402","2"
"-74.014632","40.710455","2"
"-73.968256","40.767912","2"
"40.774663","-73.993143","2"
"40.725151","-73.995812","2"
"40.744571","-74.008246","6"
"40.732572","-74.01016","6"
"-73.971226","40.795291","2"
"40.799481","-73.957868","2"
"40.736949","-74.0098","6"
"-73.991578","40.767034","2"
"-73.994577","40.771238","2"
"-73.958492","40.800669","6"
"-73.989916","40.735349","2"
"-74.008152","40.745241","6"
"-73.992976","40.752858","2"
"40.748184","-74.007628","2"
"40.746602","-73.974692","2"
"40.724235","-73.998812","2"
"40.747757","-74.00765","2"
"40.764219","-73.981441","2"
"-73.97282","40.75587","2"
"40.795358","-73.96895","2"
"40.800821","-73.958342","2"
"40.75739","-73.981278","2"
"-73.997384","40.762122","2"
"-73.958875","40.799639","2"
"-74.008537","40.743169","6"
"-73.99346","40.752196","2"
"-73.981822","40.752197","2"
"-73.980395","40.754155","2"
"-73.99684","40.737361","12"
"-74.00777","40.74892","2"
"40.800821","-73.958111","2"
"-74.011267","40.724274","6"
"40.767912","-73.968215","2"
"-74.010927","40.725664","6"
"-73.999285","40.763309","2"
"40.735987","-73.989916","2"
"40.739915","-74.009439","6"
"-74.006924","40.754012","2"
"-73.994574","40.769907","6"
"40.741229","-74.008873","6"
"40.782352","-73.986595","2"
"40.742811","-73.997007","2"
"-73.987182","40.733293","6"
"-73.958504","40.800545","2"
"40.759165","-73.977201","2"
"40.743431","-73.99658","2"
"-74.00031","40.762541","2"
"-74.011044","40.725168","6"
"-74.012033","40.720418","6"
"40.767912","-73.995776","6"
"-73.997785","40.724235","2"
"-73.970954","40.76422","6"
"-74.00786","40.746795","2"
"40.751499","-73.99346","2"
"40.80039","-73.95834","2"
"40.800342","-73.958137","2"
"-74.011541","40.722863","6"
"40.758639","-73.985087","2"
"40.743529","-73.977271","2"
"-73.982254","40.75739","2"
"-74.01232","40.719134","6"
"-73.974683","40.75911","2"
"-74.014345","40.711883","2"
"-73.97384","40.757121","2"
"-73.998047","40.764868","6"
"40.720308","-74.012033","6"
"40.750786","-74.00786","2"
"-73.994637","40.770978","2"
"-74.014228","40.712155","2"
"40.731181","-74.010338","6"
"-73.981897","40.762965","2"
"40.760989","-73.972851","2"
"40.738686","-73.995446","2"
"-73.993262","40.72958","2"
"40.800545","-73.958494","2"
"40.77727","-73.991118","2"
"-73.988431","40.779837","2"
"40.764142","-73.998495","6"
"40.777533","-73.974532","6"
"-73.9543","40.800617","2"
"-73.957857","40.800611","2"
"-73.99527","40.727211","2"
"40.774281","-73.976912","2"
"-73.986895","40.781605","2"
"-74.007849","40.746869","2"
"40.762978","-73.999587","2"
"-73.980655","40.745131","2"
"40.756654","-73.979024","12"
"40.758538","-73.982965","2"
"-74.01178","40.721631","6"
"-73.998969","40.763618","6"
"40.800515","-73.958479","2"
